GEO.id2,HC03_EST_VC01,GEO.id2,HC02_EST_VC03,HC02_EST_VC04,HC02_EST_VC05,HC02_EST_VC06,HC02_EST_VC09,HC02_EST_VC10,HC02_EST_VC11,HC02_EST_VC12,HC02_EST_VC13,HC02_EST_VC14,HC02_EST_VC15,HC02_EST_VC17,HC02_EST_VC18,GEO.id2,HC04_EST_VC01,GEO.id2,HC04_EST_VC26,GEO.id2,HD01_VD01
Id2,Percent with a disability; Estimate; Total civilian noninstitutionalized population,Id2,Percent; Estimate; Population 18 to 24 years - Less than high school graduate,Percent; Estimate; Population 18 to 24 years - High school graduate (includes equivalency),Percent; Estimate; Population 18 to 24 years - Some college or associate's degree,Percent; Estimate; Population 18 to 24 years - Bachelor's degree or higher,Percent; Estimate; Population 25 years and over - Less than 9th grade,"Percent; Estimate; Population 25 years and over - 9th to 12th grade, no diploma",Percent; Estimate; Population 25 years and over - High school graduate (includes equivalency),"Percent; Estimate; Population 25 years and over - Some college, no degree",Percent; Estimate; Population 25 years and over - Associate's degree,Percent; Estimate; Population 25 years and over - Bachelor's degree,Percent; Estimate; Population 25 years and over - Graduate or professional degree,Percent; Estimate; Percent high school graduate or higher,Percent; Estimate; Percent bachelor's degree or higher,Id2,Percent households receiving food stamps/SNAP; Estimate; Households,Id2,Unemployment rate; Estimate; Population 20 to 64 years,Id2,Estimate; Median household income in the past 12 months (in 2015 Inflation-adjusted dollars)
36047035200,68.6,36047035200,0,0,100,0,25.5,15.2,29.5,9,6,9.8,5,59.3,14.8,36047035200,78.6,36047035200,0,36047035601,35954
36047035300,10.8,36047035300,14.3,24.8,41.1,19.9,9.5,15.2,25.9,16.5,6.3,20.5,6.1,75.3,26.6,36047035300,43.8,36047035300,6.5,36047035602,32348
36047035400,20.9,36047035400,0,27.8,72.2,0,2.1,2.3,25.4,12.9,9,28.1,20.3,95.5,48.3,36047035400,19.2,36047035400,7.3,36047035700,21227
36047035500,13,36047035500,25.4,32.2,41.1,1.2,8,12.7,24.8,24.4,8.7,12.8,8.7,79.4,21.5,36047035500,34.2,36047035500,9.2,36047035900,30898
36047035601,18.6,36047035601,0,8.2,80.4,11.4,2.2,1,16.6,18.9,11.9,31.3,18,96.7,49.3,36047035601,22.7,36047035601,12.4,36047036001,22384
36047035602,22.6,36047035602,0,34.9,65.1,0,4.3,3.3,20.3,14.2,8.8,32.7,16.4,92.4,49.1,36047035602,31.2,36047035602,4.1,36047036002,18738
36047035700,6.9,36047035700,26.5,23.8,42.6,7.1,7.6,15.2,38.2,20.3,8.7,7.6,2.4,77.2,10,36047035700,47.1,36047035700,14.1,36047036100,26936
36047035900,10.2,36047035900,28.6,23.5,39.9,8,9.5,20.1,42,10.2,7.5,7.5,3.3,70.4,10.8,36047035900,36.8,36047035900,20.1,36047036200,28750
36047036001,33.8,36047036001,10.5,16.3,42.6,30.5,8.6,4.3,19.6,8.3,13.9,29.6,15.8,87.1,45.4,36047036001,41.1,36047036001,12.9,36047036300,29741
36047036002,25.3,36047036002,0,16.1,65.9,18,5.8,2.7,26.3,9.2,10.3,30.4,15.3,91.6,45.7,36047036002,45.3,36047036002,12.4,36047036400,33750
36047036100,17.3,36047036100,27.5,41.1,21.3,10.1,13.4,9.4,47.5,11.8,10.4,5.6,2,77.2,7.5,36047036100,42.8,36047036100,19.6,36047036501,39019
36047036200,9.4,36047036200,9.2,50,31.2,9.6,14.1,13,27.3,11.5,5.2,22.3,6.7,72.9,29,36047036200,32.8,36047036200,12.1,36047036502,27364
36047036300,12.5,36047036300,14.4,41.2,38.8,5.7,9.6,14.7,35.8,13.8,7,9.7,9.2,75.6,19,36047036300,35.5,36047036300,7.1,36047036600,36487
36047036400,12.2,36047036400,19.4,16.8,38.8,25,8.8,5.9,23.3,10.9,13.1,25.5,12.6,85.3,38,36047036400,22.1,36047036400,12.4,36047036700,51140
36047036501,10.8,36047036501,0,27.3,69.2,3.5,11.1,13.2,34.5,15.8,7.6,15.7,1.9,75.6,17.6,36047036501,24.7,36047036501,15.7,36047036900,31059
36047036502,22.5,36047036502,28.4,40.5,31.1,0,12.3,16.2,38.5,17.9,7,5,3.2,71.6,8.1,36047036502,30.8,36047036502,23.6,36047037000,66836
36047036600,15.4,36047036600,22.2,32.1,45.7,0,13.5,4.9,32.4,11.6,10.4,19.8,7.4,81.6,27.2,36047036600,37.3,36047036600,4,36047037100,46641
36047036700,11.7,36047036700,29.9,14.9,43.1,12.1,17.8,3.8,31.4,13.2,11.1,18.9,3.7,78.4,22.6,36047036700,29.3,36047036700,4.2,36047037300,29057
36047036900,8.3,36047036900,25.9,19.7,54.5,0,13.3,22,30.9,19.4,3.8,8.5,2.1,64.7,10.6,36047036900,39,36047036900,10.2,36047037401,51857
36047037000,10.4,36047037000,14.4,0,58.4,27.2,7.5,5.9,22.3,13.6,7.9,27.5,15.3,86.6,42.8,36047037000,12.4,36047037000,4.9,36047037402,30449
36047037100,9.2,36047037100,11.4,18.9,58.1,11.6,6.5,13.8,33.1,15.4,13.5,13.1,4.6,79.7,17.7,36047037100,27.1,36047037100,10.8,36047037500,45573
36047037300,9.3,36047037300,9,16.5,57.3,17.3,11.1,16.3,30.5,14.6,8.3,14.3,4.9,72.5,19.2,36047037300,37.4,36047037300,10.5,36047037700,40272
36047037401,9.9,36047037401,15.3,25.1,56.4,3.3,6.7,3,21.9,15.7,9,22.5,21.2,90.3,43.7,36047037401,18.9,36047037401,7.5,36047037900,40412
36047037402,18,36047037402,19.3,19.3,37,24.4,2.5,5.1,19.8,16.9,7.5,28.5,19.6,92.3,48.1,36047037402,37.9,36047037402,1.9,36047038100,27885
36047037500,4.9,36047037500,16.5,26.8,45.6,11.1,14.7,17.6,28.3,16,7,9.6,6.8,67.7,16.4,36047037500,21.5,36047037500,14.1,36047038200,17308
36047037700,10.9,36047037700,6.6,34.5,44.3,14.6,5.1,8.7,24.3,27.4,7.4,17.5,9.5,86.2,27.1,36047037700,22,36047037700,11.3,36047038300,48712
36047037900,7.1,36047037900,5.4,42,29.9,22.7,9.4,14.3,31.7,15.3,9.7,10.8,8.8,76.3,19.6,36047037900,25.2,36047037900,10.6,36047038500,39141
36047038100,13.1,36047038100,28.1,23.1,30.5,18.3,8.7,21.1,34.9,18.5,4.6,9.8,2.4,70.1,12.2,36047038100,43.3,36047038100,14.7,36047038600,44766
36047038200,19.8,36047038200,15.2,34.2,50.6,0,16.3,18.9,32.3,12.9,6.4,9.1,4,64.8,13.2,36047038200,45.3,36047038200,16.2,36047038700,36430
36047038300,6.7,36047038300,21.7,35.3,31,12,5.7,11.4,25.6,20.3,6.7,22.9,7.4,82.9,30.3,36047038300,22.4,36047038300,8,36047038800,60132
36047038500,14.8,36047038500,24.9,41.9,33.2,0,9.2,15,24.6,22.5,5.9,17.5,5.3,75.7,22.8,36047038500,26.7,36047038500,16.4,36047038900,47059
36047038600,12.6,36047038600,25,28.4,24.2,22.5,12.8,12.8,37,9,5.3,15,8.1,74.4,23,36047038600,23.5,36047038600,9.4,36047039000,45682
36047038700,9.9,36047038700,40.4,24.7,24.9,10,6.8,22.2,28.7,14.1,5.6,13.4,9.2,71,22.6,36047038700,28.6,36047038700,19.4,36047039100,35542
36047038800,12.2,36047038800,11.3,31.4,29.8,27.5,7.7,6.2,27.5,9.8,11.5,23.7,13.6,86.1,37.3,36047038800,14.2,36047038800,6,36047039200,33125
36047038900,15.3,36047038900,8.1,17,38.9,36,22.4,8.5,20.6,19.6,3,19.8,6.1,69.1,25.9,36047038900,34.6,36047038900,6.9,36047039300,52244
36047039000,7.8,36047039000,23.7,19.2,28.8,28.3,5.3,11.8,36.3,10.2,7,17.6,11.7,82.9,29.3,36047039000,6.3,36047039000,3.4,36047039400,51927
36047039100,11.1,36047039100,7.7,13.8,21.8,56.7,17.9,18.1,19.5,16.5,3.2,20.2,4.6,64,24.8,36047039100,42.2,36047039100,17.2,36047039500,27870
36047039200,10.3,36047039200,6.9,8.3,64.8,20,8.4,6.2,39.1,8.6,10.4,19.7,7.5,85.4,27.3,36047039200,19.1,36047039200,10.8,36047039600,46926
36047039300,6.5,36047039300,7.8,10.1,57.8,24.4,13.4,14.3,26.3,16.7,3.1,19.8,6.3,72.3,26.2,36047039300,29.7,36047039300,13.9,36047039700,38266
36047039400,5.2,36047039400,8,25.5,46.2,20.3,8.6,9.2,36.3,15.2,6.7,17.2,6.9,82.2,24.1,36047039400,12.1,36047039400,14.2,36047039800,52721
36047039500,9.5,36047039500,5.2,26.4,45.5,22.9,21.6,8.1,25.9,19.6,5.6,14.9,4.3,70.2,19.2,36047039500,44.7,36047039500,24.1,36047039900,31563
36047039600,7.6,36047039600,18.4,12.9,51.2,17.4,2.1,4.1,37.8,12.5,9.4,20.4,13.8,93.8,34.1,36047039600,7.1,36047039600,8.6,36047040000,41759
36047039700,5.6,36047039700,25.1,18.9,47.9,8.1,11,14.5,25,23.1,6.8,12.8,6.7,74.5,19.5,36047039700,30.2,36047039700,19.2,36047040100,42079
36047039800,9.1,36047039800,15.9,16.4,45,22.8,20.2,15.8,21,10.2,6.3,18.1,8.6,64.1,26.6,36047039800,28.3,36047039800,10.7,36047040200,42000
36047039900,7.6,36047039900,9.7,22.3,57.7,10.4,18.5,17,21.3,14,7.9,14.5,6.7,64.4,21.3,36047039900,42.3,36047039900,17.3,36047040300,27827
36047040000,8.9,36047040000,8,28.9,27.9,35.2,27.1,10.8,30.4,7.8,6.2,9.1,8.5,62.1,17.7,36047040000,25,36047040000,10.9,36047040400,39947
36047040100,9.8,36047040100,9.3,28.2,31.8,30.7,11.4,13.4,33.1,12.3,8.2,16.1,5.5,75.2,21.6,36047040100,27.4,36047040100,12.1,36047040500,40815
36047040200,9.1,36047040200,0,25,39.5,35.5,17,15,30.4,10.3,4,16.5,6.9,68,23.3,36047040200,26.4,36047040200,6.7,36047040600,44107
36047040300,12.1,36047040300,17.4,22.3,38.7,21.6,11.4,13.8,34.1,16.6,4.8,9.6,9.7,74.8,19.4,36047040300,42.6,36047040300,19.5,36047040700,-
36047040400,12.1,36047040400,3.6,3.6,74.8,18,13.5,13.7,31.2,8.6,10.7,14.9,7.3,72.8,22.2,36047040400,14.4,36047040400,12.4,36047040800,59056
36047040500,8.4,36047040500,10.4,33.8,49.1,6.7,6,12.1,35.3,16.2,11.2,12.2,6.9,81.9,19.1,36047040500,23.6,36047040500,16.3,36047040900,37635
36047040600,9.5,36047040600,5.1,27.7,37.5,29.7,13,16.4,30.1,5.3,7.3,22.3,5.6,70.6,27.9,36047040600,19.2,36047040600,9.5,36047041000,43750
36047040700,-,36047040700,-,-,-,-,-,-,-,-,-,-,-,-,-,36047040700,-,36047040700,-,36047041100,35068
36047040800,5.5,36047040800,8.8,32.7,51.8,6.7,14.6,11.9,32.5,9.7,2.2,21.5,7.5,73.5,29.1,36047040800,19.6,36047040800,11.1,36047041200,41944
36047040900,6.1,36047040900,22.1,17.2,57.5,3.2,21,18.3,22.3,12.4,9.1,12.5,4.4,60.7,16.9,36047040900,37.6,36047040900,13.2,36047041300,38955
36047041000,9,36047041000,0,26.9,59.3,13.8,8.6,7,35.9,16.4,6.4,13.7,12,84.4,25.7,36047041000,13.4,36047041000,18.9,36047041401,52774
36047041100,9.3,36047041100,6.2,28.5,53.6,11.7,22.9,13.9,29.9,19.4,7.4,3.7,2.8,63.2,6.6,36047041100,49.3,36047041100,8,36047041402,28884
36047041200,7.5,36047041200,0,36.9,42.2,20.9,15,8.6,26.3,16.6,12.3,11.4,9.6,76.3,21.1,36047041200,20.9,36047041200,5.8,36047041500,53924
36047041300,6.6,36047041300,10.3,14.7,59.4,15.6,19.7,13.3,32.7,14.2,3.8,13.6,2.8,67.1,16.4,36047041300,40,36047041300,9.1,36047041600,44260
36047041401,8.8,36047041401,0,16.7,54.2,29.2,6.1,8.5,36.5,23.3,3.3,17.1,5.2,85.4,22.3,36047041401,6.6,36047041401,11.3,36047041700,22022
36047041402,10.6,36047041402,25.6,44.2,23.3,7,3.6,8.8,31.1,13.4,7.9,22.7,12.5,87.6,35.2,36047041402,30,36047041402,12.4,36047041800,33056
36047041500,5.1,36047041500,17.9,41.9,29.1,11.2,11,22.2,31.5,12.9,6.2,11.6,4.6,66.8,16.2,36047041500,33.1,36047041500,20.6,36047041900,35877
36047041600,7.3,36047041600,28,28.5,39.8,3.7,14.2,10.3,35.6,13.6,4.3,16.4,5.6,75.6,22,36047041600,24.5,36047041600,8.5,36047042000,42969
36047041700,12.4,36047041700,11.1,32.5,37.4,19,30,18.7,26.4,12.5,3.3,7.6,1.5,51.3,9.1,36047041700,51.2,36047041700,10.5,36047042100,34362
36047041800,15,36047041800,26.9,36.3,36.8,0,6.4,12.7,35.1,16,3.3,15.4,11,80.8,26.5,36047041800,28.5,36047041800,9.6,36047042200,68382
36047041900,8.3,36047041900,19.6,32.9,38.4,9.2,18.4,18.7,25.3,13.8,5.8,13.8,4.3,62.9,18,36047041900,41.5,36047041900,18.5,36047042300,51083
36047042000,8.8,36047042000,24.1,39.1,34.5,2.3,7.7,9.2,33.2,14.7,3.7,19,12.6,83.1,31.6,36047042000,21.4,36047042000,6.5,36047042400,46570
36047042100,10.4,36047042100,27.5,11.5,27,33.9,29.7,14.7,27.9,8.3,2.4,13.8,3.2,55.6,17.1,36047042100,37.3,36047042100,13.1,36047042500,45642
36047042200,7.7,36047042200,25.4,16.5,22.2,35.9,13.5,9.4,20.9,21.7,4.3,21.2,9,77,30.2,36047042200,9.6,36047042200,8,36047042600,47788
36047042300,5,36047042300,28.7,18.9,35.9,16.5,28.7,19.4,17.9,11.5,1.8,16,4.8,51.9,20.8,36047042300,37.3,36047042300,12,36047042700,47055
36047042400,8.3,36047042400,19,6.4,57.1,17.4,13.9,8.9,30,11.2,7.4,15.6,13.1,77.3,28.7,36047042400,13.8,36047042400,8.1,36047042800,52188
36047042500,5.8,36047042500,12.8,14.8,53.1,19.3,7.3,6.5,20.7,16.1,9.8,35,4.6,86.2,39.6,36047042500,29.9,36047042500,12.7,36047042900,45382
36047042600,12.9,36047042600,15.5,29.7,31.5,23.3,16,16.4,25.9,9.9,6.5,19.1,6.2,67.6,25.3,36047042600,29.5,36047042600,8.1,36047043000,34729
36047042700,4.4,36047042700,32,21.3,19.9,26.8,24.9,17.3,17.5,10.7,3.9,19.3,6.4,57.9,25.7,36047042700,35.3,36047042700,11.9,36047043100,42269
36047042800,12.4,36047042800,11.2,19.3,33.5,36,10.6,9.7,23.1,9.3,5.4,26.9,15,79.7,41.9,36047042800,28.4,36047042800,10.1,36047043200,48574
36047042900,5,36047042900,30.4,14.1,35.2,20.2,35,17.5,17.1,9.5,1.7,13.5,5.7,47.5,19.2,36047042900,33.8,36047042900,12.3,36047043300,37882
36047043000,12.3,36047043000,3.4,32.8,51.5,12.3,15.2,13.2,31.6,3.4,11.9,17.7,7,71.6,24.7,36047043000,41.1,36047043000,10.9,36047043400,47054
36047043100,7.5,36047043100,26,13.3,38.7,22.1,25.9,17.7,18.8,13.1,2.3,17.4,4.8,56.5,22.2,36047043100,38.6,36047043100,9.2,36047043500,41058
36047043200,9.6,36047043200,14.7,15.4,49,20.9,15.9,10.8,31.1,8,6.4,16.6,11.2,73.3,27.9,36047043200,26.3,36047043200,8.1,36047043600,60227
36047043300,6,36047043300,23.2,17.9,46.3,12.6,28.3,17.4,21.2,12.2,2.6,14.7,3.6,54.3,18.3,36047043300,46.3,36047043300,11.6,36047043700,42500
36047043400,10.7,36047043400,9,29.9,44.8,16.4,13.1,9.6,22,9.2,5.9,29.7,10.5,77.3,40.2,36047043400,26.2,36047043400,10.9,36047043800,40227
36047043500,4.6,36047043500,43.3,12.4,35.3,9,20,17.4,24.4,17.7,4.9,12.4,3.2,62.6,15.6,36047043500,35.2,36047043500,16.6,36047043900,40455
36047043600,10.1,36047043600,6.4,23.2,56,14.4,8.7,9.7,27.8,11.6,9,23.1,10.1,81.6,33.2,36047043600,22.9,36047043600,8,36047044000,47727
36047043700,7.1,36047043700,5.7,34.9,38.6,20.8,19.3,25,18.3,15.2,2.5,14.7,5,55.7,19.6,36047043700,35,36047043700,18.6,36047044100,49167
36047043800,10.1,36047043800,5.2,31.1,49.7,14,8,8.9,28.5,14,9.9,17.7,13,83.1,30.7,36047043800,31,36047043800,10.7,36047044200,57366
36047043900,10.4,36047043900,29.7,32.4,31.4,6.6,25.7,20.5,25.7,9.9,5.4,7.7,5,53.8,12.7,36047043900,36.2,36047043900,19.2,36047044300,56657
36047044000,11.2,36047044000,6,25.6,53,15.4,11.2,6.6,27.4,12.6,9.2,21.3,11.8,82.2,33.1,36047044000,27,36047044000,10.3,36047044400,44896
36047044100,6.2,36047044100,19.8,14.5,46.9,18.8,31,17.2,25.8,7.7,2.9,10.9,4.5,51.8,15.4,36047044100,31.1,36047044100,11.6,36047044500,42894
36047044200,8.9,36047044200,8,27.4,48.4,16.2,7.5,1.8,23.4,10.8,6.1,25.3,25.1,90.7,50.4,36047044200,15.6,36047044200,6.5,36047044600,47031
36047044300,5.8,36047044300,14.9,32.8,28.6,23.7,28,11.8,17,14.5,5.3,17.7,5.6,60.2,23.4,36047044300,27.6,36047044300,7.5,36047044700,50114
36047044400,8.6,36047044400,2.1,44.8,49.3,3.9,7.3,7.4,20,17.2,9.3,24.8,14.1,85.3,38.9,36047044400,18.4,36047044400,8.6,36047044800,52083
36047044500,6.6,36047044500,26.5,17.3,49.4,6.8,19.2,18.8,23.9,9.2,2.6,18.5,7.7,62,26.2,36047044500,29.9,36047044500,7.4,36047044900,33831
36047044600,12.6,36047044600,30.5,13.8,37.1,18.6,13.7,11.6,27.1,11.9,4.9,17.1,13.6,74.6,30.8,36047044600,17.1,36047044600,11.6,36047045000,29659
36047044700,10.8,36047044700,16.4,11.7,47,24.8,11.8,15,20.4,12.2,3.1,25.7,11.9,73.2,37.6,36047044700,18.9,36047044700,10.7,36047045200,67431
36047044800,9,36047044800,8.6,25.4,44.1,21.9,12,7.1,17.5,13.8,5.4,21.2,23,80.9,44.2,36047044800,14.2,36047044800,6.6,36047045300,55536
36047044900,11.5,36047044900,16.3,22.4,53.5,7.8,17,16.8,28.7,17.2,5,11.8,3.5,66.2,15.3,36047044900,44.3,36047044900,14.1,36047045400,47188
36047045000,9.8,36047045000,3.9,65.8,30.3,0,9.7,3.4,25,18.2,1.7,25.4,16.5,86.9,41.9,36047045000,26.7,36047045000,2.1,36047045600,35385
36047045200,7.4,36047045200,6.6,15.4,57.1,20.9,2.4,5.1,23.2,20.9,7.4,23.9,17,92.5,41,36047045200,6.9,36047045200,3.7,36047045800,60250
36047045300,16.4,36047045300,25.7,16.2,12.3,45.8,14.9,16.7,21.3,17,1.8,18,10.2,68.3,28.3,36047045300,18.2,36047045300,18.8,36047046000,45938
36047045400,14.7,36047045400,6.4,49.8,31.1,12.7,10.2,2,26.3,17.7,9.9,17.2,16.8,87.9,34,36047045400,11,36047045400,9.1,36047046201,36765
36047045600,11.1,36047045600,9.9,20.7,64.3,5.1,8.2,9.4,15.9,14.3,10.1,25.7,16.6,82.5,42.2,36047045600,36,36047045600,9,36047046202,56818
36047045800,11.9,36047045800,6.4,42.7,40.9,10,1.4,4.7,32,18,10.7,20,13.2,93.9,33.2,36047045800,7.1,36047045800,8.6,36047046400,43889
36047046000,9.4,36047046000,9.4,13.3,56.7,20.7,5.8,7.2,23.5,8.1,13.7,20.6,21.1,87,41.7,36047046000,24.1,36047046000,8.4,36047046800,34063
36047046201,14.1,36047046201,4.3,41.7,45.3,8.7,10,4.2,21.3,9.9,7.6,26.1,20.9,85.8,47,36047046201,27.4,36047046201,13,36047047000,46696
36047046202,6.7,36047046202,14,31.8,28,26.2,5.7,6.8,28.7,13.1,4.5,22.6,18.7,87.6,41.3,36047046202,15.4,36047046202,4.5,36047047200,51159
36047046400,5.4,36047046400,15.8,29,33.7,21.5,4.2,12.9,39.1,15.5,4,16.7,7.6,83,24.3,36047046400,22.9,36047046400,5.6,36047047400,52125
36047046800,3.8,36047046800,26,21.3,35.5,17.2,3.9,8.3,49.6,8,10.9,10.1,9.3,87.9,19.4,36047046800,31,36047046800,8.6,36047047600,45588
36047047000,7.3,36047047000,25.1,26.2,38.5,10.3,6.8,7.7,45.2,15.5,5.3,8.5,10.9,85.5,19.5,36047047000,19,36047047000,5.4,36047047700,86932
36047047200,6.5,36047047200,24.8,26.2,29.5,19.5,9.4,9.6,38.4,22.8,0.4,6.5,12.9,81,19.4,36047047200,21,36047047200,4.3,36047047800,31708
36047047400,5.4,36047047400,11.8,22.6,50.5,15.1,3.5,9.8,42.5,13.6,7.3,14.7,8.6,86.7,23.4,36047047400,30.7,36047047400,2.6,36047048000,30968
36047047600,4.2,36047047600,5.8,58.4,22.8,13,7.4,16.6,38.5,12.2,3.1,11.2,11,76.1,22.2,36047047600,25.6,36047047600,10.3,36047048100,72717
36047047700,4.2,36047047700,2.3,6.2,42.2,49.4,3.8,3.2,7.8,11,4.5,50.2,19.5,93.1,69.8,36047047700,5.5,36047047700,2,36047048200,31992
36047047800,6.2,36047047800,21.9,48.3,13.1,16.7,17.6,13.3,40.3,11.1,2.4,10.1,5.1,69,15.2,36047047800,32.7,36047047800,9.2,36047048400,40724
36047048000,15.8,36047048000,7.4,36.5,49.4,6.7,17.2,17.5,30.4,9.8,2.6,15,7.6,65.3,22.6,36047048000,47.7,36047048000,10,36047048500,85924
36047048100,11,36047048100,5.1,4.9,33.1,56.9,16.4,6.6,15.9,6.8,3.9,36.2,14.2,77,50.4,36047048100,14.7,36047048100,10.1,36047048600,44489
36047048200,13.1,36047048200,27.6,16.9,25.3,30.2,14.5,12.4,18.4,7.4,10.2,23.1,13.9,73.1,37,36047048200,31.4,36047048200,10.5,36047048800,52000
36047048400,5.9,36047048400,3.6,47.6,37,11.8,6,8.3,33.5,11,6.2,21.2,13.8,85.7,35.1,36047048400,30.3,36047048400,4.3,36047048900,19518
36047048500,6.3,36047048500,0,17.2,28.5,54.3,8.9,5.3,10.8,16.5,6.5,42.6,9.5,85.8,52.1,36047048500,5.5,36047048500,6.4,36047049000,35642
36047048600,6.4,36047048600,24.4,35,28.3,12.3,25.7,9.1,22.7,11.2,6.7,18.6,6,65.3,24.6,36047048600,16.6,36047048600,3.5,36047049100,32813
36047048800,10.2,36047048800,19,9.2,69,2.7,12,4.7,22.2,17,4,19.3,20.7,83.3,40,36047048800,15.7,36047048800,7.1,36047049200,46146
36047048900,24.1,36047048900,27.3,28.8,38.3,5.6,25.3,29.4,20.1,14.3,5.6,4.1,1.1,45.2,5.2,36047048900,58.6,36047048900,18.6,36047049300,30613
36047049000,10.9,36047049000,17.7,13.8,53.8,14.7,5.2,7.6,22,14.2,8.6,21.3,21.1,87.2,42.4,36047049000,19.7,36047049000,8.2,36047049400,47397
36047049100,18.6,36047049100,15,20.2,38.8,26,20,12.6,31.4,16.8,6.4,9.2,3.5,67.3,12.7,36047049100,27.1,36047049100,7.6,36047049500,73913
36047049200,11.9,36047049200,9.9,33.3,49.4,7.3,6.2,13.6,29.5,12.6,7.3,20.5,10.3,80.2,30.8,36047049200,22.4,36047049200,11.3,36047049600,57477
36047049300,17.2,36047049300,9.2,45.3,9.7,35.8,17.8,14.3,22.5,11.1,5.7,22.3,6.3,67.9,28.6,36047049300,39.3,36047049300,8.7,36047049700,79934
36047049400,12.2,36047049400,18.7,33.2,43.7,4.4,6.5,7.9,21.5,12.2,8.5,27.8,15.5,85.5,43.3,36047049400,22.9,36047049400,8.5,36047049800,67907
36047049500,10.4,36047049500,0,20.1,47.6,32.3,3.3,8.8,15.8,10.3,2.7,40.7,18.3,87.9,59.1,36047049500,8.1,36047049500,5.7,36047049900,70031
36047049600,7.2,36047049600,6.2,21.7,38.9,33.2,10.5,10.7,21.5,7.5,9.9,26.6,13.1,78.7,39.8,36047049600,17.5,36047049600,8.1,36047050000,78313
36047049700,5.6,36047049700,6.8,3.2,14.2,75.8,2.3,3.8,12.3,12.4,2.5,50.4,16.3,93.9,66.7,36047049700,6.2,36047049700,5,36047050100,73919
36047049800,14.2,36047049800,12.9,22.6,50.9,13.5,11,6.8,13.4,16,6.5,26.7,19.6,82.2,46.2,36047049800,12.4,36047049800,6.6,36047050202,73081
36047049900,6.3,36047049900,2.9,30.8,42.4,23.8,2.7,6.3,22.4,11,3.4,38.2,16,91,54.2,36047049900,4.8,36047049900,9.7,36047050300,69712
36047050000,11.6,36047050000,29.1,20,20,30.9,6.4,4.2,16.2,9,7.5,23.1,33.7,89.5,56.8,36047050000,9.1,36047050000,5.6,36047050400,86771
36047050100,8.5,36047050100,19,3.4,53.9,23.7,5.9,5.8,18.2,17,3,35.9,14.2,88.3,50.1,36047050100,7,36047050100,5.2,36047050500,30216
36047050202,9.5,36047050202,0,13,10.3,76.7,1.7,2.8,6.7,8.4,3.8,30.5,46.2,95.6,76.6,36047050202,5.2,36047050202,2.2,36047050600,48583
36047050300,9.2,36047050300,0,24.7,50.2,25.1,15.9,8,11.5,11.2,9.9,32.8,10.8,76.2,43.6,36047050300,13.2,36047050300,5.8,36047050700,30625
36047050400,6.7,36047050400,0,32.3,36.6,31.1,3,6.4,15.3,12.5,7.3,31.5,24.1,90.6,55.5,36047050400,8.2,36047050400,4.6,36047050801,40417
36047050500,17,36047050500,6.3,19.5,47.7,26.6,16.7,15.2,21.3,8.3,6.2,25.8,6.5,68.1,32.3,36047050500,25.6,36047050500,10.7,36047050803,38807
36047050600,10.2,36047050600,29.2,14.5,42,14.3,16.2,13,25.6,15.9,3,17.4,8.9,70.8,26.4,36047050600,24.5,36047050600,9.5,36047050804,50440
36047050700,5.4,36047050700,20.2,23.6,56.2,0,7.6,17.2,43.2,11.4,3.9,13.1,3.6,75.2,16.8,36047050700,50.4,36047050700,10.7,36047050900,32762
36047050801,7.1,36047050801,5.8,29.6,64.6,0,9.9,14.2,37.2,16.1,3.9,13.2,5.4,75.9,18.6,36047050801,38.6,36047050801,15.4,36047051001,44332
36047050803,10.7,36047050803,11.7,9.2,52.1,27,11.7,19.2,18.7,16.4,7.6,14.2,12.1,69.1,26.4,36047050803,14.8,36047050803,13.6,36047051002,45982
36047050804,7,36047050804,7.7,50.8,17,24.4,12.5,8.9,31.4,15.2,3.8,15.2,12.8,78.5,28,36047050804,24.9,36047050804,10,36047051100,31047
36047050900,3.7,36047050900,24.4,44.4,29.6,1.6,10.5,22.8,46.8,14.8,1.7,2.6,0.8,66.8,3.5,36047050900,46.7,36047050900,4,36047051200,36661
36047051001,9.9,36047051001,8.1,26.5,48.7,16.8,9,11.3,29,15.2,4.4,25.1,6,79.7,31,36047051001,23.4,36047051001,11.9,36047051300,66951
36047051002,8.6,36047051002,6.1,37.5,44.8,11.6,10.4,11.2,32.1,15.6,7.6,16.8,6.3,78.4,23,36047051002,29,36047051002,12.1,36047051400,45685
36047051100,15.6,36047051100,20.5,7.8,36.5,35.2,17,7,23.5,20.5,1.8,18.9,11.4,76.1,30.3,36047051100,33.8,36047051100,8.1,36047051500,96146
36047051200,7.9,36047051200,12,13.7,30.3,44,6.9,10.6,27.4,14.6,7.6,23.7,9.1,82.5,32.8,36047051200,27,36047051200,8.9,36047051601,34241
36047051300,10.1,36047051300,10.5,7.7,57.7,24.1,10.8,4.9,12.6,14.3,7.4,28.9,21.1,84.4,50,36047051300,19.7,36047051300,5.1,36047051602,38813
36047051400,8.9,36047051400,13.7,0.9,79.3,6.1,10.1,8.7,28.6,15.1,4,24.5,9.1,81.2,33.6,36047051400,27.3,36047051400,11.5,36047051700,100814
36047051500,6,36047051500,12.8,18.6,7,61.6,3.4,2.5,8.6,6.5,1.6,51.8,25.7,94.2,77.6,36047051500,6.3,36047051500,3.5,36047051800,69856
